"gene","logFC","logCPM","PValue","FDR"
"FLJ22536|401237",1.48266850121917,-0.589445249958622,1.48638940723635e-14,8.11663492270656e-13
"CYP26B1|56603",1.99390855872816,2.3211604840914,1.51366103746362e-14,8.23634852152026e-13
"PRICKLE2|166336",0.983153068950942,3.88679707680071,1.6162636937963e-14,8.76367768336943e-13
"MMP19|4327",0.743211344961847,4.64195565129165,1.65652361201397e-14,8.95045863207127e-13
"LAG3|3902",-1.39907431431424,3.17781439945979,1.7649384256706e-14,9.50289748842712e-13
"PROK1|84432",3.40463416235082,1.34354382371605,1.83607553298914e-14,9.85147286846682e-13
"FAM101B|359845",1.17301664851269,3.66560345057239,1.85749751499777e-14,9.93180702550369e-13
"PSD3|23362",1.06610216436145,3.83301490196624,2.14278538704129e-14,1.14175613062453e-12
"GALNTL2|117248",1.79583962096662,1.47107953650051,2.29423782957689e-14,1.21824028750533e-12
"GALNT9|50614",3.17589855768982,1.86721547894357,2.40038148420541e-14,1.27022249055942e-12
"NMI|9111",-0.8010572605374,5.65111232332411,2.54424522961581e-14,1.34174083187856e-12
"C14orf37|145407",1.1771699931478,2.57713816266905,2.65356301689521e-14,1.39461491116619e-12
"BCL2L14|79370",-1.55696093947461,1.6113794964963,2.72912470883217e-14,1.42944868677913e-12
"SFRP2|6423",2.85432460814937,6.67465550595004,2.78408066950959e-14,1.453290109484e-12
"ADAMTS5|11096",1.71487382616641,3.34297498331506,3.27686901463241e-14,1.70009981003351e-12
"FAM155A|728215",1.56518061142159,0.770744035358685,3.27897683992436e-14,1.70009981003351e-12
"ACTG2|72",1.89582295383883,4.31351722801316,3.30967595156212e-14,1.71025838852702e-12
"RUNX2|860",1.32518991611761,4.07096689209021,3.35274495900667e-14,1.72151382915227e-12
"UPK2|7379",2.55766382154622,1.97845559351743,3.35381614874785e-14,1.72151382915227e-12
"APLNR|187",1.24115053758939,3.57960273609701,3.43813382556144e-14,1.7545667339634e-12
"RCN3|57333",1.16032926743634,5.7936688621177,3.44099716641956e-14,1.7545667339634e-12
"COL5A3|50509",1.78192381578683,4.32979898706765,3.58770326247569e-14,1.82333473725621e-12
"CD38|952",-1.64340575220961,2.23650407518875,3.74637582239066e-14,1.89771188450637e-12
"FAM180A|389558",1.68794850420154,0.919786294197708,3.80258923435252e-14,1.919871200649e-12
"THBD|7056",1.17176157240102,3.90245619910514,3.84842331135194e-14,1.93106798830878e-12
"CXorf36|79742",0.887673654056723,3.14420451358407,3.8498465641327e-14,1.93106798830878e-12
"TGM2|7052",1.57982880722556,8.07997722705939,3.89923601572579e-14,1.94949140929096e-12
"NKX3-2|579",2.34837061023559,0.880069661973622,4.02717807973277e-14,2.00694224109401e-12
"PRRX1|5396",1.93073736082051,4.85866076275244,4.18101634678795e-14,2.07688615239315e-12
"EGR2|1959",1.5064580332374,4.06785624967366,4.20353257548669e-14,2.08135685305208e-12
"KLF2|10365",1.30064473642862,4.44641119846069,4.45830899627165e-14,2.20043269979446e-12
"SEPT8|23176",0.754012143523762,5.87080061243211,4.49565501874707e-14,2.2117760905331e-12
"CSPG4|1464",1.14587361558087,4.47398132387787,4.58955321638329e-14,2.25078120952504e-12
"KIF26A|26153",1.97883256649121,2.18751005377183,6.23194703336884e-14,3.04653182116974e-12
"PDGFD|80310",1.28874693973536,3.98325420011509,6.34581291226509e-14,3.08815411224322e-12
"MAP1A|4130",1.11165243780579,4.66070328244435,6.35719756855056e-14,3.08815411224322e-12
"EVC|2121",0.817503931049876,5.2515002590208,6.46960132849977e-14,3.13287392633862e-12
"CYP26A1|1592",2.32529881348334,0.273251269370504,6.68103768565601e-14,3.22511910098486e-12
"RFX5|5993",-0.65540937629765,6.38655721107188,6.87237685160014e-14,3.30711659805595e-12
"RARRES3|5920",-1.41917773816265,6.4985826456836,7.13207428281737e-14,3.42139600875715e-12
"EHD2|30846",1.03108761723022,6.68135306065717,7.35053249046104e-14,3.5141471875155e-12
"CHRD|8646",1.65060985929738,2.14021120374617,7.37106007901492e-14,3.5141471875155e-12
"LRRN4CL|221091",1.36967922546887,1.92079847311466,7.49908950744355e-14,3.55390435814144e-12
"TGFBR2|7048",0.746516180130092,6.46267685782908,7.50060988633007e-14,3.55390435814144e-12
"FGF1|2246",1.57915056894301,1.86897932066257,7.67344421214581e-14,3.62464317247955e-12
"GAS7|8522",1.0290273199581,5.23483152560013,8.39510497732499e-14,3.9534012705146e-12
"LRRN4|164312",1.89931965900888,3.52584092513616,8.55637215649616e-14,4.01706020847208e-12
"FSCN1|6624",1.06273598806617,7.67481450711975,8.63622961681738e-14,4.04222795955535e-12
"PEAR1|375033",1.38488603384308,2.25394061154628,9.08549151823868e-14,4.23962072391992e-12
"COL11A1|1301",2.46892733379356,6.02333983160046,1.05709329661221e-13,4.91787905574969e-12
"B3GNT9|84752",0.886303716625561,4.2939334682831,1.07022609585084e-13,4.96397941265274e-12
"ETV7|51513",-1.5358622740223,3.10003951102645,1.12622789071026e-13,5.20804302974391e-12
"ANKRD1|27063",2.73319978101992,-0.00319537729536555,1.22432261207357e-13,5.64471374350925e-12
"PCDHGA12|26025",1.61915736861775,2.29371493918494,1.23593254053895e-13,5.68123140052517e-12
"FBLN2|2199",1.78064584051604,5.85740094660481,1.45782737003267e-13,6.68127490212292e-12
"LUM|4060",1.71874265023441,8.15034051235182,1.55820247935005e-13,7.12010681884612e-12
"CCL14|6358",2.26059663791495,1.74841214753689,1.65009962921903e-13,7.4943230012749e-12
"ZNF697|90874",0.992603977782816,2.52007113899942,1.65272803312273e-13,7.4943230012749e-12
"ATPAF1|64756",-0.644557790729076,6.78786256827531,1.65469824042695e-13,7.4943230012749e-12
"COL4A5|1287",1.24749457575657,5.12067509364517,1.66324103038818e-13,7.51092335101104e-12
"PLSCR1|5359",-1.00791479307848,7.13114780733602,1.71252058361451e-13,7.71084925938007e-12
"ROBO4|54538",0.919726072871479,3.4397196838821,1.77519568220126e-13,7.96974877848896e-12
"EDA2R|60401",1.29531743895687,1.23521669973258,1.78368301779692e-13,7.9845740671671e-12
"IFI35|3430",-1.02811389441283,5.20831452531084,1.91753581339874e-13,8.53912950515739e-12
"HCP5|10866",-1.24354402428976,5.47979071059744,1.91865628208615e-13,8.53912950515739e-12
"WNK4|65266",2.3007914236815,0.832416272149697,1.96900154840496e-13,8.73794087720116e-12
"HLA-A|3105",-1.01023899336689,9.4481883154385,2.00815806745222e-13,8.88609944847606e-12
"CXCL14|9547",2.30309812960709,5.1204707690639,2.22730924146825e-13,9.82760315454717e-12
"SERPINH1|871",0.809562863172726,8.85981158686748,2.2739334545148e-13,1.00046575045924e-11
"ENTPD7|57089",0.84413933552764,3.98240799091284,2.38797571314998e-13,1.04764780646144e-11
"LRRC4B|94030",1.73972487554234,2.26358712901057,2.44823513774861e-13,1.07009463328377e-11
"BATF2|116071",-1.33823340679541,3.64524300111766,2.45303854503001e-13,1.07009463328377e-11
"GPR1|2825",1.60401548556518,1.14764779459144,2.46149588467769e-13,1.0707507098348e-11
"SEMA6B|10501",0.935922072563874,3.12246042802789,2.58876313278583e-13,1.12293981638786e-11
"NUDT10|170685",1.63621599284382,1.30979390027329,2.63672871115824e-13,1.14053329840241e-11
"SH3BP4|23677",0.902812020519609,6.92026138237854,2.87750178578736e-13,1.24119467785265e-11
"CD36|948",1.61223669704477,3.53409326966891,2.89387855719448e-13,1.24477195257648e-11
"CSMD2|114784",2.02797766138173,2.4366088167533,2.91309043947085e-13,1.24954539491397e-11
"APBB2|323",0.799361106384914,5.39284397140264,2.92572537554691e-13,1.25147902939019e-11
"MSC|9242",1.52686034481216,2.91196814194312,2.96360527119065e-13,1.26417056983559e-11
"SEMA3C|10512",1.0542770201331,5.73018839946828,3.29141486242389e-13,1.40012423940512e-11
"SERPINF1|5176",1.48618440085769,6.7703455552061,3.54326233652745e-13,1.50310459284259e-11
"COL10A1|1300",1.99631455242624,5.06280023974733,3.61262091757344e-13,1.5283172942229e-11
"MXRA5|25878",1.29686184564239,7.99632982963455,3.77973247951388e-13,1.59463288909683e-11
"FBXL7|23194",1.1939926927813,4.41709631146121,4.24956589483414e-13,1.78795260149046e-11
"HLA-DOB|3112",-1.52645403426626,2.08040691074112,4.39275776768596e-13,1.84316285734594e-11
"SPARCL1|8404",0.988827806571725,6.58075888846996,4.63059750287531e-13,1.93767855833633e-11
"TMEM133|83935",0.985719033022801,1.68946316640825,5.32024302215453e-13,2.22022824656254e-11
"CSDC2|27254",1.62888679005291,2.61905309997859,5.60403374291362e-13,2.33233825965208e-11
"NRK|203447",1.71797738869665,2.0839569026231,5.82819032819054e-13,2.41909172139639e-11
"MMP28|79148",1.65832316176948,2.12290351037767,5.89803356443519e-13,2.44150050695531e-11
"PALM2-AKAP2|445815",0.826939494324974,5.05925605925417,6.08163238913144e-13,2.50991883165412e-11
"TTC3|7267",0.607100568726507,7.27086214952564,6.09591300109515e-13,2.50991883165412e-11
"HINT2|84681",-0.910086383484899,4.91056341761389,6.39340795313756e-13,2.62538904187641e-11
"SELENBP1|8991",-1.14259696568651,7.20591151387231,6.95633324697494e-13,2.84895148058955e-11
"GSTM5|2949",2.10764669938575,1.2643509114823,7.004218824477e-13,2.86095399676714e-11
"TMEM45A|55076",1.10696830130371,4.14921752268847,7.32805907806458e-13,2.98531168632583e-11
"ACCN2|41",1.56340844968655,2.59996819795728,7.94872825637384e-13,3.22961652822957e-11
"NR4A3|8013",2.02472213203288,3.07438736605237,8.1449035878498e-13,3.30061500919208e-11
"ST6GAL2|84620",1.94483780103008,3.29814170922771,8.60776255071295e-13,3.47902717896138e-11
"COPZ2|51226",1.27158471069554,2.63681049141764,8.92077392189791e-13,3.5918901511895e-11
"ALDH1A3|220",1.47432182981727,3.76075026391426,8.9336575615662e-13,3.5918901511895e-11
"PODNL1|79883",1.50117234690114,4.02195727972532,9.0198776327098e-13,3.61711186630464e-11
"SCG2|7857",1.80820611231445,2.36213267812259,9.75819468612523e-13,3.90302441484785e-11
"PSMB10|5699",-0.94712612457021,5.69108641751184,9.78854499379578e-13,3.90502083832801e-11
"DIO1|1733",-2.78391795820313,0.840442827522891,1.10670532718337e-12,4.40365770886219e-11
"GPX8|493869",0.780644274161767,5.93970292686476,1.2497031120436e-12,4.95983974803076e-11
"PRDM16|63976",2.34756377933374,1.45382026321547,1.32894551878552e-12,5.25352598926042e-11
"AMOTL1|154810",1.09818154885717,5.59335872569077,1.33052479759177e-12,5.25352598926042e-11
"SDC1|6382",1.3241945249185,6.55450249764994,1.37415270580342e-12,5.4119124083547e-11
"HLA-DMA|3108",-1.22043581299164,7.0666298677729,1.46355155855974e-12,5.74929348220957e-11
"FBLN1|2192",1.30759687374332,7.73871938305887,1.50793810715448e-12,5.90858496490376e-11
"HERC5|51191",-1.30352527057616,4.79728761442565,1.53755482711016e-12,6.00934182301251e-11
"C4orf31|79625",1.86490823056842,1.2252882894338,1.62084325949762e-12,6.31882667164653e-11
"ANGPT1|284",1.496070290085,1.60781115022737,1.67915100179395e-12,6.52960764561239e-11
"VAT1L|57687",1.76141640275902,0.836888852666521,1.71295937961564e-12,6.64429760370309e-11
"FGF14|2259",1.63778055719007,0.107108036742866,1.74804859508927e-12,6.76336691351247e-11
"RHOBTB1|9886",0.890969754019378,4.07211984978864,1.79225455124309e-12,6.91702451994795e-11
"GFAP|2670",2.95596974012932,2.40110599978213,1.83041889996988e-12,7.04665516015906e-11
"RASL12|51285",1.04498967029541,2.86167096357504,1.94287440174011e-12,7.46092840708128e-11
"IRF9|10379",-0.822922239714922,6.61201263913587,2.05374999364848e-12,7.85868743882249e-11
"AKAP13|11214",0.680281599399415,6.54016468698572,2.05811378653907e-12,7.85868743882249e-11
"CERCAM|51148",0.906235434067908,6.53205877411563,2.0617635724945e-12,7.85868743882249e-11
"MFAP4|4239",1.86543114942544,6.06417299916744,2.11492497807912e-12,8.04141474998527e-11
"CMTM3|123920",0.669256316112821,5.77724699674375,2.26781137208245e-12,8.60148456125559e-11
"RBM9|23543",0.624678955091502,6.47049759153097,2.37411215546184e-12,8.98001204579393e-11
"RGS16|6004",1.23281933786806,4.41607631670128,2.37927457281897e-12,8.98001204579393e-11
"RUNX1|861",1.00337866786331,6.52591578711776,2.52567760735212e-12,9.50926882044383e-11
"SEMA3D|223117",1.9105893927096,2.4574026990419,2.53880361863311e-12,9.53537485934909e-11
"CORIN|10699",1.93600738679649,0.935120230278195,2.76672471377486e-12,1.03661298947492e-10
"ANGPTL1|9068",1.95256699517847,2.46068710573401,3.2387919719167e-12,1.21053780523168e-10
"CXCL11|6373",-1.7469644908592,4.22962209871467,3.3532985173207e-12,1.25030130431529e-10
"BAHCC1|57597",1.47861168630034,3.20374570287145,3.58236220861088e-12,1.33248298672461e-10
"LOC400759|400759",-1.36082895184154,1.59481596913144,3.70969143483408e-12,1.37651899771108e-10
"DLG2|1740",1.56831606342838,0.155350368102855,3.79122748750752e-12,1.40339211731078e-10
"FAP|2191",1.84324208142077,4.17833665369756,3.80388519636939e-12,1.40470091460173e-10
"CDK5R1|8851",0.926673940778449,1.62574228588456,3.98467450187973e-12,1.46794264723555e-10
"SLC35D3|340146",2.37758432155122,-0.376048514396073,4.14354739396626e-12,1.52282783579204e-10
"SEMA6A|57556",1.48781539436026,4.13423522848139,4.24272827413068e-12,1.55556601650806e-10
"NGFR|4804",2.25846184287675,3.26557601559056,4.46215431206361e-12,1.63213097984483e-10
"PHLDB1|23187",0.74222472571707,6.57269764184077,4.4927722655162e-12,1.63943602172237e-10
"CNTN1|1272",1.79372444796166,2.79533696885695,4.51487847959441e-12,1.64360788906086e-10
"NR2F1|7025",1.32055296065986,4.12823368485756,4.57614228087217e-12,1.66198148545166e-10
"DCLK1|9201",1.57259361977989,2.14740900004123,4.72311463235889e-12,1.71132334643987e-10
"PXDN|7837",1.14832592929728,7.80182744112863,4.74665857667265e-12,1.71581679394794e-10
"SHROOM4|57477",1.0783460980899,3.81304935597744,5.34687328299335e-12,1.92825530877786e-10
"MPRIP|23164",0.56844179988637,5.94432284240033,5.42010100082346e-12,1.95009661943179e-10
"ITGBL1|9358",2.00701643840408,2.77924369032743,5.47820018194005e-12,1.96640570167121e-10
"PHLDB2|90102",1.34937577569976,3.66344416183826,5.7711227629547e-12,2.06673300992417e-10
"TSHZ3|57616",1.12855362508297,3.52172832534891,5.94911615311352e-12,2.12553224226903e-10
"SYTL2|54843",1.0459900937895,3.37122496568775,6.08482256213471e-12,2.1689857091276e-10
"VIM|7431",0.950406135205554,10.2484610575927,6.12486778044168e-12,2.17821798963098e-10
"ARC|23237",2.17978599995125,2.12173401538195,6.19105791158421e-12,2.19668434978077e-10
"EGR3|1960",1.67286885716677,3.70959714242394,6.33527222111597e-12,2.24268636627505e-10
"PIGR|5284",-3.30277863270896,5.28298665182782,6.46844181426532e-12,2.28457650224476e-10
"PDE7B|27115",1.13489062999954,1.93593427188505,6.59435266700814e-12,2.32371708739722e-10
"CYP2W1|54905",2.83929377972303,1.56786590196084,6.77482946140556e-12,2.37707872698512e-10
"C9orf23|138716",-0.780407202164414,4.72445862783225,6.776657972248e-12,2.37707872698512e-10
"IFIH1|64135",-1.12795292459389,5.52910410337278,6.82421049785839e-12,2.38831857855731e-10
"AQP1|358",0.961137952702037,5.62855564815669,7.15736530881143e-12,2.49923511089313e-10
"UBD|10537",-2.08998346952988,4.90368844372691,7.25012585954967e-12,2.52589792106799e-10
"HLA-B|3106",-1.08533068807037,10.3309882271167,7.27034893637112e-12,2.52722580747582e-10
"HLA-E|3133",-0.71815717289619,8.58110574889951,7.62637638168883e-12,2.64501283562221e-10
"HLA-C|3107",-1.02556867391519,10.0631156294216,7.96099885835884e-12,2.75486340269366e-10
"LSAMP|4045",1.88048673534408,0.98262814262933,8.26326285664829e-12,2.85304898496697e-10
"DTX1|1840",1.09579136006758,2.80236974385836,8.42455203018874e-12,2.9022299040912e-10
"FHOD3|80206",1.22877217753438,2.75846885639865,8.50092238814491e-12,2.92200231819293e-10
"CHAD|1101",1.61182588734634,0.335643606521416,8.57685901754611e-12,2.94153790670808e-10
"KIAA1755|85449",1.65832148705888,0.897767393712344,8.61641433386685e-12,2.94853698504923e-10
"PAPSS2|9060",0.956827430395528,3.91729183372662,8.70047159522882e-12,2.97069982472125e-10
"RUSC2|9853",0.729865602711875,5.07344299619879,9.1389355156668e-12,3.11350592933082e-10
"MMP23B|8510",1.25214962251287,4.00639304413465,9.54512818048812e-12,3.24471145367189e-10
"CD93|22918",0.733991543066365,5.18303816743798,9.57408261755862e-12,3.2473854235195e-10
"COCH|1690",-2.31515188712456,2.45052792366773,1.04565949456341e-11,3.53892539709492e-10
"PCDH12|51294",0.75885681662524,3.24227762602986,1.05963333487963e-11,3.57835388680077e-10
"PLAU|5328",1.21581322425753,6.31602110190792,1.07287485725896e-11,3.61514221595858e-10
"PDLIM7|9260",0.763003620140859,6.7602544411558,1.18315136252792e-11,3.97802354401035e-10
"FAM131B|9715",1.24704251919534,1.0237167279913,1.24753619115058e-11,4.18536161384047e-10
"STOML2|30968",-0.655209946353724,6.91625914348857,1.2518037926656e-11,4.19054926157773e-10
"GXYLT2|727936",1.07157113324078,3.72251018395456,1.47608356266086e-11,4.93063140594677e-10
"CDH5|1003",0.752204653008186,4.35920772918774,1.58635243543539e-11,5.2874980851233e-10
"MEG3|55384",1.78042612895379,3.12878607027964,1.6575161721202e-11,5.51276275042741e-10
"CTSK|1513",1.5304552868381,6.05663434018138,1.70332088177416e-11,5.652896176388e-10
"LTA|4049",-1.25940534677908,-0.127034688762726,1.80553424007248e-11,5.97923048664002e-10
"IGF2BP1|10642",2.64692449292339,2.75325831899916,1.83625346228242e-11,6.06791138748646e-10
"TNFSF10|8743",-1.39156547388217,7.53600791226935,1.94981624772766e-11,6.42231059999509e-10
"MYH11|4629",1.89873604817673,4.57381226354747,1.95184191233048e-11,6.42231059999509e-10
"CALN1|83698",-2.69020413796447,0.826727838837265,1.95897899334234e-11,6.43205064359887e-10
"AG2|387763",1.41203976942187,4.33574436868347,2.03935597140741e-11,6.68171119227716e-10
"IDO1|3620",-1.77069095762701,4.93436046639494,2.13972628744399e-11,6.99567836525479e-10
"TCEAL7|56849",1.29080325404006,0.737075222310248,2.2552152275963e-11,7.34258388216483e-10
"NIT2|56954",-0.637153775638832,5.40106400839903,2.25536864488861e-11,7.34258388216483e-10
"LRP4|4038",1.67975672181573,4.33413464938393,2.36457576797004e-11,7.68187811201912e-10
"PNMA2|10687",1.6995733291217,3.07696778253969,2.42017834059661e-11,7.84596342459941e-10
"GHR|2690",1.41351598388334,2.00687832157568,2.42759404267432e-11,7.85347072755081e-10
"B3GALT2|8707",1.56566367437954,-0.127576764949432,2.50906646074606e-11,8.10002398931415e-10
"MFAP5|8076",1.88790597043031,5.39563036157031,2.72615491431078e-11,8.78243923127022e-10
"SYNE1|23345",0.925368972896945,4.20055094162227,2.73808924833167e-11,8.80247105116064e-10
"MEGF10|84466",2.18228090461221,1.38191044738066,2.80373996694517e-11,8.99474828145598e-10
"SIPA1L2|57568",0.91604482818069,4.74878990891051,2.86622346563683e-11,9.17608630921862e-10
"PLN|5350",1.97394693703256,1.1015185174177,2.98226338985289e-11,9.52777467642005e-10
"GPR116|221395",0.710433500417123,3.87246818993163,3.06456577900188e-11,9.77044480969979e-10
"CLDN5|7122",1.29348867657176,3.17050950465846,3.12677216557451e-11,9.94817449952104e-10
"COL9A3|1299",2.1323534106306,3.3000984272776,3.20353611267627e-11,1.01713922884746e-09
"PPP1R12B|4660",0.862500992163889,4.84449276127956,3.47377120479237e-11,1.1006708391481e-09
"KCTD10|83892",0.446099814544874,6.08074280703418,3.52707375203499e-11,1.11526506586421e-09
"ZEB2|9839",0.763850717462092,4.46083313455509,3.54629396860865e-11,1.1190446889878e-09
"SFXN3|81855",0.648687014548469,5.21131820154752,3.56309239982943e-11,1.12204621400763e-09
"ADCY2|108",2.92850518021479,0.71608083793003,3.65357634905237e-11,1.14819228977668e-09
"NEGR1|257194",1.87732157999104,1.37744126145059,3.73241101169525e-11,1.17057835374939e-09
"PSMA6|5687",-0.657473230503672,6.57825925701823,3.78375731852452e-11,1.18426989731624e-09
"PDE2A|5138",1.19464362070405,2.04927062826857,3.81774350658264e-11,1.19248341293846e-09
"ADRA2A|150",1.68583022440194,4.47744569366131,3.91409863241453e-11,1.22010536114477e-09
"BAMBI|25805",1.62639915602951,2.91593298644346,3.96686945506705e-11,1.23405702502177e-09
"ABL1|25",0.615473438473006,6.85533682188634,4.07530208437087e-11,1.2652334031699e-09
